"stopTag","stopName","latitude","longitude","routeTags"
"2160","Brian Ave At Margaret Ave","43.78653","-79.33425","169,10"
"466","Toronto Zoo","43.81961","-79.17988","85"
"3158","Steeles Ave West At Walkway To Friuli Crt","43.76515","-79.57197","960,60"
"9317","Lake Shore Blvd West At Twenty Sixth St","43.59667","-79.52427","301,501,508"
"14690","Opposite 1105 Leslie St","43.72679","-79.35082","51,54"
"1778","O'Connor Dr At Rivercourt Blvd","43.6937","-79.34815","8"
"5753","Bayview Ave At Sheppard Ave East North Side - Bayview Station","43.76714","-79.38791","11"
"2139","Glencairn Ave At Caledonia Rd East Side","43.70467","-79.46433","14"
"2620","Pharmacy Ave At Huntingdale Blvd","43.79625","-79.32702","167"
"2929","Spadina Rd At Strathearn Blvd","43.69088","-79.41352","33"
"6926","Lawrence Ave East At Brimley Rd","43.75332","-79.2556","354,54"
"4761","McCowan Rd At Southdale Dr","43.86544","-79.28395","129"
"8461","Oak St At Weston Rd East Side","43.70789","-79.53271","59"
"8371","Birchmount Rd At Bibury Gate","43.82944","-79.31749","17"
"9335","Queen St West At Dovercourt Rd","43.64357","-79.42223","301,501"
"24565","Midland Ave At Finch Corridor Trail","43.81255","-79.29123","57"
"1747","Eglinton Ave West At Bathurst St","43.70125","-79.4246","332,32"
"10269","Eglinton Ave East At Banff Rd","43.70991","-79.38234","34,56,354,334,51,54"
"8650","Giltspur Dr At Peterdale Rd","43.73627","-79.50594","120"
"925","St Clair Ave West At Cobalt Ave","43.6701","-79.47813","189,312"
"5472","McLevin Ave At Fawcett Trail West Side","43.80864","-79.20723","131"
"6940","Lawrence Ave East At West Hill Dr","43.76993","-79.17977","354,954,86,54"
"4222","Sheppard Ave West At Keele St","43.74462","-79.48672","984,106,108,84,384"
"9700","Bradstock Rd At Rivalda Rd","43.73976","-79.53576","84,384"
"1822","Davenport Rd At Wychwood Park West Side","43.67658","-79.41951","127"
"4562","80 Dynamic Dr","43.82431","-79.25174","102,42"
"15234","Birchmount Rd At Enterprise Blvd","43.84955","-79.32505","17"
"1859","Islington Ave At Dixon Rd","43.69672","-79.54635","37,337,937"
"966","O'Connor Dr At Don Mills Rd West Side","43.69555","-79.34008","8"
"12891","Fleet St At Bastion St West Side","43.63597","-79.40415","511,509"
"5265","Bloor St West At Spadina Ave","43.66654","-79.40398","300"
"7277","50 Cordova Ave","43.64775","-79.52432","50"
"4267","Albion Rd At Weston Rd West Side","43.71759","-79.53848","396,89,996,118,73,96"
"7505","Bay St At Dundas St West","43.65583","-79.38388","19"
"6684","Markham Rd At Eglinton Ave East","43.7434","-79.21919","102,902"
"9772","Kipling Ave At Bywood Dr","43.65709","-79.54216","45,46"
"549","Main St At Danforth Ave","43.68804","-79.30163","306,506"
"7635","Kingston Rd At Old Kingston Rd","43.77385","-79.18318","986,86"
"6694","Dundas St East At River St","43.66109","-79.35829","505,508"
"15155","Gerry Fitzgerald Dr At Dufferin St West Side","43.7839","-79.47068","105,329"
"9315","Pharmacy Ave At Innismore Cres","43.73621","-79.30188","67"
"14564","Pape Ave At Riverdale Ave North Side","43.67155","-79.34174","325,304,72"
"8188","Elm Ave At Sherbourne St","43.67516","-79.37771","75"
"7022","Annette St At Runnymede Rd","43.65997","-79.48016","26"
"14329","York Mills Station","43.74531","-79.40602","95"
"9852","Woodbine Ave At Kingston Rd","43.67379","-79.30774","92"
"397","Berry Rd At Park Lawn Rd","43.63592","-79.49408","66"
"8073","Steeles Ave West At Martin Grove Rd","43.75802","-79.60324","960,60"
"9366","Bloor St West At Symington Ave","43.65739","-79.44758","300"
"8220","McCowan Rd At 14th Ave North Side","43.85023","-79.27967","129"
"8869","St Clair Ave West At Bathurst St East Side","43.68321","-79.41767","126"
"2961","Martin Grove Rd At Brunello Gate","43.75599","-79.6015","396,46,927"
"750","1915 Martin Grove Rd","43.7463","-79.59618","396,46,927"
"4145","Lansdowne Ave At College St","43.65066","-79.43981","47"
"9321","College St At Dovercourt Rd","43.65351","-79.4265","306,506"
"9917","Eglinton Ave West At Glenhaven St West Side","43.69137","-79.4699","332,32"
"9347","Jane St At San Romanoway North Side","43.75935","-79.51803","35,335"
"369","Airport Rd At Victory Cres","43.70759","-79.64721","52"
"7675","Bathurst St At Danby Ave","43.74918","-79.43706","7,307,160"
"10170","Willowdale Ave At Hillcrest Ave","43.76982","-79.40225","98"
"15133","Queen St East At Elmer Ave","43.66916","-79.30364","301,501"
