"stopTag","latitude","longitude","routeTags"
"4557","43.65211","-79.40216","505"
"24589_ar","43.7536","-79.4775","101"
"2169","43.74832","-79.38441","11"
"2370","43.66061","-79.53926","48"
"9550","43.76233","-79.43996","7,307,160"
"5341","43.69293","-79.28027","113,300,322,20"
"5035","43.72696","-79.55136","118"
"1491","43.72405","-79.39648","74"
"6919","43.73204","-79.4905","120"
"6850_IB","43.68052","-79.59283","112"
"1478","43.70969","-79.50244","59"
"14733","43.69448","-79.2887","24"
"667","43.66973","-79.49301","35,189,335"
"24067","43.7083","-79.3988","320,97"
"8849","43.74872","-79.27952","354,54"
"6214","43.68123","-79.53262","332,32"
"1142","43.7378","-79.34075","354,54"
"6123","43.71665","-79.44102","352,109"
"3374","43.63566","-79.47339","501,508"
"9857","43.81017","-79.26781","302,129"
"941","43.72458","-79.49069","165,396,996,118,119,96"
"9139","43.80107","-79.20341","385,85"
"6442","43.76066","-79.31081","67"
"8982","43.77056","-79.4023","98"
"600","43.67395","-79.46306","341,168,941,41"
"8624","43.68347","-79.32347","300"
"4134","43.74792","-79.56218","36,336"
"14568","43.68891","-79.35094","322,87"
"8891","43.68666","-79.45945","47"
"5596","43.76923","-79.55209","165,960,60"
"14371","43.76493","-79.50028","341,41"
"8170","43.75002","-79.4631","105,107,108,329"
"4687","43.65506","-79.47779","79,71"
"1292","43.67076","-79.32783","31"
"3040","43.73318","-79.24893","300,16"
"5966_ar","43.76521","-79.31058","67"
"9409","43.80073","-79.22628","134"
"10470","43.6866","-79.40082","312,512"
"6981","43.69037","-79.49885","89"
"4683","43.72633","-79.3181","34,334"
"9760","43.6957","-79.32853","70"
"7464","43.69699","-79.49347","32"
"7747","43.75604","-79.61103","960,60,927"
"5500","43.68403","-79.5272","73"
"4636","43.6964","-79.5729","46"
"8351","43.78164","-79.2764","57"
"8267","43.7044","-79.32825","93"
"3088","43.78249","-79.16655","986,86"
"466","43.81961","-79.17988","85"
"880","43.60946","-79.56058","80"
"2743","43.79119","-79.21369","133,334"
"1197","43.69652","-79.3496","100,25,325,81"
"5221","43.64317","-79.56676","112"
"15313","43.71048","-79.45384","29,329"
"8441","43.64925","-79.37802","320,97"
"5501","43.75116","-79.45939","104,84,384"
"4147","43.68577","-79.55496","45,945"
"14822","43.63847","-79.53469","945"
"6620","43.70979","-79.48935","59"
"5768","43.73211","-79.59587","336,96"
"10473","43.63945","-79.4603","301,501,508"
"995","43.88839","-79.34215","68"
"6570","43.73837","-79.57139","73"
"2749","43.65875","-79.36865","505"
"4919","43.63431","-79.51931","110,337"
"846","43.77052","-79.54615","165,960,60"
"9879","43.68095","-79.53305","332,32"
"4873","43.61841","-79.54786","123"
"9757_ar","43.66337","-79.30903","92"
"1327","43.74699","-79.28782","354,54"
"1793","43.78093","-79.4446","7,307,160"
"7003","43.71127","-79.55308","37,337"
"2656","43.77125","-79.21011","54"
"1468","43.68493","-79.28567","12,322,324"
"23857","43.77684","-79.50883","41"
"5112","43.66898","-79.52097","73"
"3065","43.72775","-79.40278","320,97"
"9732","43.79966","-79.35697","42"
"8023_ar","43.75159","-79.5531","36"
"8059","43.79008","-79.21146","133,334"
"9564","43.66537","-79.48193","79,71"
"9159","43.80815","-79.37225","51"
"24418","43.663948","-79.35867","121,501"
"8662","43.80614","-79.18052","385,985,85"
"14380","43.68227","-79.47175","341,941,41"
"14307","43.71098","-79.27952","9"
"9469","43.76823","-79.54207","84"
"1383","43.69169","-79.50111","35,335,935"
"7782","43.73161","-79.27112","34,334"
"10162","43.76297","-79.31196","67"
"4078","43.71946","-79.4293","352,952,52"
"3071","43.7945","-79.32579","39,339,939"
"2442","43.79506","-79.26117","169,302,129,130"
"14348","43.62036","-79.48384","176"
"8621","43.66831","-79.48685","79,189,312"
"642","43.67775","-79.37518","75"
"6305","43.65992","-79.49518","55"
"5116","43.697258","-79.37177","88,28"
"7263","43.73347","-79.538","165,989,84"
"2681","43.78732","-79.15119","38"
"2504","43.76157","-79.34766","122"
"8592","43.7621","-79.29749","95,395"
"919","43.74442","-79.40597","396,96"
"512","43.65948","-79.58296","112"
"9229","43.67216","-79.37665","75"
"5321","43.731388","-79.39881","74"
"3476","43.7919","-79.2596","169,302,129,130"
"8740","43.62066","-79.50161","15,315"
"7974","43.74315","-79.51431","99,35,335"
"6452","43.71559","-79.23779","12"
"5971","43.87424","-79.33892","68"
"4251","43.7258","-79.36387","162"
"787","43.79987","-79.21845","133,334"
"8427","43.71012","-79.38211","34,56,354,334,51,54"
"3095","43.60703","-79.52052","44"
"5583","43.68818","-79.35548","322,8,87"
"378","43.69366","-79.58876","927"
"7467","43.75617","-79.29923","68"
"2679","43.74303","-79.30486","354,54"
"4547","43.81668","-79.33622","167"
"7305","43.78819","-79.14724","38"
"2089","43.62927","-79.52994","44"
"4968","43.67523","-79.40484","26"
"6081","43.72092","-79.42234","352,52"
"1271","43.74571","-79.5296","84"
"9743","43.729","-79.39772","74"
"3170","43.79857","-79.41715","353,53,98"
"4165","43.67618","-79.40083","26,19"
"6781","43.8129","-79.28044","21"
"9453","43.62278","-79.48131","301,501,508"
"338","43.69813","-79.4392","363,332,63,32"
"5255","43.66948","-79.50145","79"
"4595","43.78781","-79.14024","38"
"14048","43.63944","-79.41108","363,63"
"8553","43.65147","-79.51324","48,73"
"3904","43.64355","-79.55838","111"
"5886","43.72647","-79.31319","91"
"10234","43.77376","-79.33256","24,167"
"8805","43.6558","-79.32777","83"
"4245","43.74813","-79.62833","73"
"24473","43.65075","-79.52626","37,337"
"24292_ar","43.71586","-79.60594","336"
"8738","43.79552","-79.29022","169"
"4384","43.69642","-79.2903","24,324"
"1617","43.674488","-79.52322","73"
"4907","43.71746","-79.25946","300,16"
"4142","43.65996","-79.43551","929,29,329"
"3250","43.77756","-79.22621","133,38,995,95,395"
"7736","43.77036","-79.46065","36,336"
"14701","43.64215","-79.42933","301,501"
"9910","43.72036","-79.51085","165,396,118,119,96"
"1953","43.68426","-79.49909","332,32"
"1150","43.66709","-79.43156","161"
"6434","43.6803","-79.33743","300"
"5200","43.78281","-79.20476","38,995,95,395"
"9289","43.77475","-79.25192","134,9,913"
"4643","43.61918","-79.49936","76"
"10057","43.68283","-79.4806","161"
"10094","43.78831","-79.24065","132"
"4289","43.70802","-79.42721","14,7,307"
"10011_IB","43.73004","-79.32825","34,100"
"5186","43.80538","-79.35493","25,325"
"5858","43.73057","-79.22645","12,102"
"7139","43.65058","-79.41422","505"
"7842","43.69235","-79.47702","32"
"6709","43.61419","-79.52383","44"
"1068","43.64738","-79.40413","511,307"
"4801","43.69506","-79.45332","332,32"
"845","43.79328","-79.44113","353,60"
"15148","43.64991","-79.41812","505"
"7594","43.60736","-79.52048","110"
"10170","43.76982","-79.40225","98"
"4184","43.79977","-79.35425","25,325,925"
"2315","43.74581","-79.61435","96"
"8914","43.66062","-79.38727","306,506"
"4678","43.67936","-79.33139","31"
"1376","43.60334","-79.53838","110"
"14142_ar","43.66653","-79.41129","511"
"2947","43.69905","-79.42487","7,307"
"8811","43.69572","-79.45048","929,29,329"
"14325","43.74511","-79.40634","165"
"2130","43.6981","-79.26434","69,20"
"6273","43.70422","-79.49679","352,52"
"6042","43.75561","-79.4738","106,107,108,84,384"
"668","43.70109","-79.50341","35,335,32"
"7662","43.72909","-79.32851","34,100"
"3730","43.7719","-79.53807","960,60"
"14174_ar","43.74953","-79.46255","105"
"1956","43.68033","-79.49089","71,161"
"9815","43.73728","-79.30212","67"
"24312","43.68931","-79.29716","23,113,300,20"
"6175","43.68407","-79.45185","161"
"7478","43.63895","-79.40077","511,307"
"12873","43.69414","-79.36604","28"
"5695","43.68727","-79.30547","300"
"1104","43.77667","-79.23129","133,38,995,95,395"
"10105","43.69078","-79.46136","47"
"5088","43.74818","-79.3264","91"
"5496","43.6026","-79.54085","110"
"3972","43.75287","-79.25909","354,54"
"2996","43.68662","-79.5857","112"
"2307","43.67875","-79.30981","92"
"1272","43.67482","-79.37762","75"
"6857","43.7238","-79.32491","34,100"
"2167","43.70467","-79.47056","59"
"8404","43.75373","-79.2556","21"
"4965","43.76002","-79.18266","116"
"15327","43.63509","-79.40855","307"
"4005","43.78519","-79.2783","57"
"2860","43.75448","-79.40433","78"
"8293","43.70292","-79.36266","88"
"9591","43.76691","-79.41245","320,97"
"2344","43.82671","-79.22168","133,353,953,53,939"
"13349_IB","43.63096","-79.47877","508"
"5292_ar","43.64768","-79.45804","506"
"5894","43.70596","-79.38909","74"
"7173","43.67444","-79.4884","71"
"695","43.80132","-79.26357","302,129"
"2836","43.65994","-79.5434","45,46"
"14721","43.83086","-79.22377","353,953,53"
"8771","43.67458","-79.45772","312,512"
"24428","43.73899","-79.60562","96"
"5544","43.71739","-79.25611","102,9"
"7810","43.70709","-79.3058","8"
"6704","43.70585","-79.2786","68,69,135,16"
"9504","43.75432","-79.48059","984,106,107,108,84,384"
"8510","43.65232","-79.37908","320,97"
"5751","43.74825","-79.28186","354,54"
"3203","43.77123","-79.21172","54"
"5688","43.7024","-79.39733","320,97"
"9315","43.73621","-79.30188","67"
"1946","43.76278","-79.40477","385,85,98"
"7797","43.65565","-79.48696","55,35,26,335"
"562","43.72612","-79.58689","46"
"4583","43.74377","-79.2157","334,116,86"
"10152","43.78919","-79.32355","167"
"5076","43.63469","-79.58145","49"
"5578","43.67046","-79.47726","189,312"
"1979","43.80823","-79.37286","353,953,53"
"4470","43.72019","-79.41488","61"
"9231","43.78995","-79.23395","134"
"2336","43.73678","-79.38185","11"
"3244","43.76532","-79.25971","21"
"5784","43.72184","-79.28534","68,968"
"7774","43.71552","-79.25014","20"
"1064","43.7511","-79.18309","116"
"1890","43.65502","-79.47799","79,71"
"3031","43.78625","-79.12513","354,954,54"
"5134","43.80486","-79.343","39"
"6388","43.70819","-79.48838","59"
"9324","43.64803","-79.37752","320,97"
"24468","43.74846","-79.43666","7,307,160"
"2259","43.71675","-79.55574","37,337,937"
"5603","43.76253","-79.31716","24,324,924"
"2400_ar","43.76072","-79.38857","78"
"1402","43.74269","-79.35795","51"
"5621","43.70957","-79.4747","352,52"
"8570","43.70461","-79.30553","23"
"14193_ar","43.70526","-79.39861","34"
"14267","43.67993","-79.34456","100,81,72"
"4855","43.80312","-79.3652","42"
"4914","43.708908","-79.45344","29,329"
"8386","43.70631","-79.29602","23"
"1681","43.74622","-79.39666","78"
"3295","43.83297","-79.32779","68"
"12890","43.7236","-79.37862","11,352,124"
"9130","43.68404","-79.49887","35,335,935"
"3360","43.76788","-79.45982","104"
"4219","43.81677","-79.3038","343,43"
"8562","43.75653","-79.24142","354,54"
"1244","43.80291","-79.2326","131"
"9223","43.75906","-79.55627","36"
"9726","43.78573","-79.25523","132"
"6141","43.68351","-79.56689","52"
"3396","43.74896","-79.55748","36,336"
"2536","43.74091","-79.58912","36,336"
"7723","43.78528","-79.35057","25,169,325,10"
"9489","43.70465","-79.40607","13"
"487","43.78193","-79.23326","134,102,913"
"8847","43.71712","-79.55619","37,337,937"
"7903","43.61778","-79.51559","15,315"
"1704","43.78748","-79.13452","85"
"8626","43.64154","-79.41185","63"
"1291","43.63675","-79.55681","49"
"5299","43.76274","-79.280136","343,43"
"8287","43.72711","-79.56092","37,337,937"
"7333","43.71172","-79.34573","88"
"15663","43.90343","-79.29413","129"
"1362","43.70399","-79.41103","332,32"
"9336","43.66253","-79.57045","111"
"24390","43.743618","-79.58215","45,945"
"7627","43.6888","-79.29932","23,113,300,20"
"5247","43.71384","-79.29253","67"
"5586","43.70741","-79.27897","68,69,135"
"1132","43.74122","-79.50321","84,384"
"7735","43.74352","-79.61474","96"
"6752","43.70666","-79.26847","113,300"
"1414","43.69647","-79.33501","8"
"7615","43.77551","-79.32332","24,924"
"4534","43.72447","-79.62123","36,37,336"
"7386","43.72522","-79.28677","68"
"1781","43.72952","-79.30481","24,324"
"4657","43.70704","-79.37576","11"
"8305","43.77783","-79.31129","385,324,85"
"8117","43.742","-79.2825","17"
"2464","43.79321","-79.30337","17"
"8611","43.8137","-79.24011","134,39,339,939"
"5712","43.78723","-79.16465","986,86"
"10046","43.7227","-79.60266","37"
"1080","43.71215","-79.2487","20"
"9888","43.75773","-79.51763","35,335,935"
"9188","43.72384","-79.31438","91"
"4897_IB","43.69788","-79.3114","87"
"6203","43.79529","-79.1378","85"
"5159","43.68481","-79.44917","161"
"14172_ar","43.68105","-79.33792","83"
"8095","43.6631","-79.52437","48"
"10090","43.7319","-79.58961","996,96"
"14279","43.77417","-79.25856","132,169"
"266","43.70136","-79.59484","112"
"6271","43.71799","-79.31384","91"
"8723","43.79961","-79.36021","42"
"5061","43.77237","-79.26189","21"
"7691","43.66387","-79.42652","363,63"
"8834_IB","43.69134","-79.58742","112"
"24178","43.79041","-79.41833","320,60,53,97"
"7931_IB","43.65445","-79.36386","508"
"1101","43.70461","-79.57698","46"
"4616","43.72825","-79.2444","12,302"
"14718","43.8349","-79.22975","353,953,53"
"3758","43.77507","-79.15604","354,954,54"
"1179","43.76363","-79.28057","343,43"
"24445","43.67469","-79.4275","127"
"2585","43.73566","-79.57856","45,945"
"6764","43.62866","-79.49003","66"
"3856","43.74844","-79.48295","106,108,84,384"
"3252","43.73188","-79.6122","36,336,96"
"2974","43.73234","-79.34229","354,25,325"
"10124","43.79722","-79.30533","17"
"5012","43.67721","-79.52449","73"
"15156","43.78249","-79.41602","320,60,53,97"
"14221_ar","43.64997","-79.48385","26"
"9920","43.77357","-79.32242","24,167,324"
"1600","43.68667","-79.4119","33"
"7238_ar","43.75762","-79.33932","91"
"9946","43.76273","-79.31755","24,324,924"
"1898_ar","43.77642","-79.50078","341,353,335"
"14364","43.77243","-79.47266","107"
"3988","43.66902","-79.43629","26"
"681","43.73558","-79.59463","336"
"12859","43.651268","-79.37505","501"
"2411","43.80009","-79.3511","42"
"5293","43.7625","-79.45663","104"
"14808","43.65094","-79.45093","304,504"
"3215","43.76145","-79.5293","84"
"10292","43.6305","-79.48442","66"
"6054","43.75521","-79.43823","7,307,160"
"8837","43.67504","-79.33798","83"
"1480","43.68146","-79.285","322,324,503"
"23878","43.76732","-79.51451","108"
"9586","43.65998","-79.54303","48"
"8964","43.69725","-79.54697","37,337,937"
"4508","43.69295","-79.27319","69"
"8029","43.70144","-79.2716","113,300"
"6134","43.63737","-79.50708","15,315,76"
"566","43.83497","-79.27602","129"
"14318","43.73487","-79.45089","396,119,329"
"9374","43.74632","-79.39201","122,115,95,395"
"10107","43.85624","-79.25588","102"
"15393","43.80179","-79.256996","130"
"9294","43.74147","-79.53063","99,84"
"8880","43.73065","-79.55415","118,73"
"7889","43.72896","-79.546","118"
"6717","43.7815","-79.40726","39,339"
"10463","43.68599","-79.40522","312,512"
"8843","43.75158","-79.26421","354,954,54"
"2746","43.710968","-79.24851","12,302"
"5094","43.65192","-79.44746","306,505,506"
"6715","43.66608","-79.43808","29,329"
"5608","43.75818","-79.36408","115"
"8027","43.74877","-79.49336","106"
"3243_ar","43.68153","-79.28475","12,302"
"6289","43.75868","-79.25685","21"
"7257","43.6904","-79.57688","352,52"
"15474","43.89386","-79.29113","129"
"7021","43.66386","-79.5317","37,48,337"
"3608","43.68748","-79.5287","73"
"3469","43.70514","-79.26746","69"
"6801","43.76614","-79.51959","35,335"
"8718_ar","43.7956","-79.429","97"
"6509","43.86641","-79.25796","102"
"1322","43.66572","-79.48866","312,40"
"4316","43.69487","-79.45358","332,32"
"2603","43.80736","-79.27021","39,339"
"2564","43.81494","-79.21878","132"
"7750","43.75309","-79.33874","91"
"5674","43.79823","-79.27312","21"
"1138","43.65339","-79.39817","310,510"
"8157","43.67537","-79.41535","7,90,307"
"9989","43.78106","-79.43278","98"
"3572","43.80616","-79.16078","85"
"6705","43.77342","-79.32196","24,167,324"
"8521","43.71081","-79.43555","14"
"14242","43.63808","-79.53507","300"
"4130","43.69999","-79.52517","52"
"14760","43.81401","-79.29477","42"
"3443","43.65875","-79.35006","301,501,304,503,504"
"4320","43.67039","-79.40543","127"
"9588","43.73723","-79.55876","118"
"5418","43.66119","-79.44924","168"
"2199","43.729248","-79.54845","118"
"2509","43.69152","-79.3205","62"
"8232","43.71107","-79.51854","59"
"2384","43.68317","-79.48879","71"
"5330","43.72351","-79.28603","68"
"14308_ar","43.71098","-79.27961","102"
"14171","43.68085","-79.33779","56"
"10379","43.59589","-79.51583","44,944"
"2493","43.72469","-79.4309","7,307"
"2368","43.65389","-79.39372","505"
"7318","43.69077","-79.44812","29,329"
"2498","43.78742","-79.35235","169,10"
"3286","43.7446","-79.34524","25,325"
"7347","43.67206","-79.50398","79"
"14074","43.7287","-79.52584","119"
"6725","43.69214","-79.38392","74"
"7025","43.78197","-79.44994","125"
"8569","43.73549","-79.52964","84,384"
"14156_ar","43.67715","-79.35785","62"
"24667","43.63855","-79.41682","29,329"
"5893","43.80357","-79.2865","39,339,939"
"3431","43.71182","-79.35879","88"
"2147","43.81723","-79.2043","131"
"5619_ar","43.66582","-79.48235","30"
"6864","43.74083","-79.34392","162"
"7972","43.66538","-79.58145","112"
"9149","43.80931","-79.27884","21"
"7904","43.7345","-79.23652","9"
"2243","43.65125","-79.44576","306,505,506"
"2641","43.65822","-79.3713","505"
"3837_IB","43.72741","-79.54905","118"
"6686","43.69524","-79.48734","32"
"534","43.80818","-79.1711","85"
"4045","43.7103","-79.48967","59"
"8536","43.634098","-79.55642","111"
"3879","43.699","-79.53734","352,52"
"834","43.81943","-79.32474","353,953,53"
"9086","43.81079","-79.36295","353,51,53"
"5490","43.69544","-79.25936","12,302"
"8530","43.75444","-79.31419","24,324"
"8917","43.66563","-79.49911","55,40"
"14164","43.67363","-79.36885","94"
"9505","43.77199","-79.2512","16,302"
"1787","43.64339","-79.57286","50"
"9151","43.75271","-79.35974","51"
"8783","43.7936","-79.23842","102,902"
"24497_IB","43.83349","-79.24114","953"
"7566","43.68348","-79.56738","46"
"4388","43.79262","-79.16329","95"
"7068","43.6667","-79.5722","111"
"8509","43.80215","-79.20007","116"
"1658","43.70438","-79.31837","93"
"2986","43.65021","-79.43948","505"
